FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2021-01-13 05:22:15,33.93911,67.709953,53584,2301,44608,6675.0,Afghanistan,137.64778725093885,4.294192296207823
,,,Albania,2021-01-13 05:22:15,41.1533,20.1683,64627,1252,38421,24954.0,Albania,2245.708527347279,1.9372708001299763
,,,Algeria,2021-01-13 05:22:15,28.0339,1.6596,102641,2816,69608,30217.0,Algeria,234.0674086132912,2.743543028614297
,,,Andorra,2021-01-13 05:22:15,42.5063,1.5218,8682,86,7930,666.0,Andorra,11236.653077072413,0.9905551716194424
,,,Angola,2021-01-13 05:22:15,-11.2027,17.8739,18343,422,15512,2409.0,Angola,55.811021805092075,2.3006051354740227
,,,Antigua and Barbuda,2021-01-13 05:22:15,17.0608,-61.7964,176,5,152,19.0,Antigua and Barbuda,179.72387876807446,2.8409090909090913
,,,Argentina,2021-01-13 05:22:15,-38.4161,-63.6167,1744704,44848,1527861,171995.0,Argentina,3860.325268885188,2.5705219911228494
,,,Armenia,2021-01-13 05:22:15,40.0691,45.0382,162643,2941,150602,9100.0,Armenia,5488.699171243311,1.808254889543356
,,Australian Capital Territory,Australia,2021-01-13 05:22:15,-35.4735,149.0124,118,3,115,0.0,"Australian Capital Territory, Australia",27.563653352020555,2.5423728813559316
,,New South Wales,Australia,2021-01-13 05:22:15,-33.8688,151.2093,5041,54,0,1765.0,"New South Wales, Australia",62.09657551120966,1.0712160285657608
,,Northern Territory,Australia,2021-01-13 05:22:15,-12.4634,130.8456,91,0,74,17.0,"Northern Territory, Australia",37.05211726384365,0.0
,,Queensland,Australia,2021-01-13 05:22:15,-27.4698,153.0251,1283,6,1245,32.0,"Queensland, Australia",25.080637278858372,0.4676539360872954
,,South Australia,Australia,2021-01-13 05:22:15,-34.9285,138.6007,590,4,574,12.0,"South Australia, Australia",33.58952462282949,0.6779661016949152
,,Tasmania,Australia,2021-01-13 05:22:15,-42.8821,147.3272,234,13,221,0.0,"Tasmania, Australia",43.69747899159664,5.5555555555555545
,,Victoria,Australia,2021-01-13 05:22:15,-37.8136,144.9631,20414,820,19559,35.0,"Victoria, Australia",307.9081132445436,4.016851180562359
,,Western Australia,Australia,2021-01-13 05:22:15,-31.9505,115.8605,879,9,855,15.0,"Western Australia, Australia",33.414430168022506,1.023890784982935
,,,Austria,2021-01-13 05:22:15,47.5162,14.5501,383833,6819,357562,19452.0,Austria,4261.78051163617,1.7765538658739608
,,,Azerbaijan,2021-01-13 05:22:15,40.1431,47.5769,225346,2941,210798,11607.0,Azerbaijan,2222.527967019013,1.3051041509500945
,,,Bahamas,2021-01-13 05:22:15,25.025885,-78.035889,8004,175,6331,1498.0,Bahamas,2035.356823175197,2.186406796601699
,,,Bahrain,2021-01-13 05:22:15,26.0275,50.55,96195,356,92920,2919.0,Bahrain,5653.26522420593,0.3700816050730287
,,,Bangladesh,2021-01-13 05:22:15,23.685,90.3563,524020,7819,468681,47520.0,Bangladesh,318.1868742564905,1.492118621426663
,,,Barbados,2021-01-13 05:22:15,13.1939,-59.5432,968,7,408,553.0,Barbados,336.8467938657693,0.7231404958677686
,,,Belarus,2021-01-13 05:22:15,53.7098,27.9534,215724,1535,197851,16338.0,Belarus,2282.957685531056,0.7115573603307931
,,Antwerp,Belgium,2021-01-13 05:22:15,51.2195,4.4024,82434,0,0,82434.0,"Antwerp, Belgium",4436.739566390705,0.0
,,Brussels,Belgium,2021-01-13 05:22:15,50.8503,4.3517,83926,0,0,83926.0,"Brussels, Belgium",6944.400773824989,0.0
,,East Flanders,Belgium,2021-01-13 05:22:15,51.0362,3.7373,67831,0,0,67831.0,"East Flanders, Belgium",4477.104597561555,0.0
,,Flemish Brabant,Belgium,2021-01-13 05:22:15,50.9167,4.5833,50770,0,0,50770.0,"Flemish Brabant, Belgium",4429.515562632233,0.0
,,Hainaut,Belgium,2021-01-13 05:22:15,50.5257,4.0621,104305,0,0,104305.0,"Hainaut, Belgium",7759.397310452516,0.0
,,Liege,Belgium,2021-01-13 05:22:15,50.4496,5.8492,98443,0,0,98443.0,"Liege, Belgium",8892.837527281137,0.0
,,Limburg,Belgium,2021-01-13 05:22:15,50.9739,5.3420000000000005,30732,0,0,30732.0,"Limburg, Belgium",3516.054038222157,0.0
,,Luxembourg,Belgium,2021-01-13 05:22:15,50.0547,5.4677,18950,0,0,18950.0,"Luxembourg, Belgium",6657.579100471476,0.0
,,Namur,Belgium,2021-01-13 05:22:15,50.331,4.8221,36178,0,0,36178.0,"Namur, Belgium",7318.666868962727,0.0
,,Unknown,Belgium,2021-01-13 05:22:15,,,11273,20194,0,-8921.0,"Unknown, Belgium",,179.135988645436
,,Walloon Brabant,Belgium,2021-01-13 05:22:15,50.4,4.35,25809,0,0,25809.0,"Walloon Brabant, Belgium",6394.7135647015975,0.0
,,West Flanders,Belgium,2021-01-13 05:22:15,51.0536,3.1458,56671,0,0,56671.0,"West Flanders, Belgium",4739.186282610077,0.0
,,,Belize,2021-01-13 05:22:15,17.1899,-88.4976,11366,277,10502,587.0,Belize,2858.500934306789,2.437093084638396
,,,Benin,2021-01-13 05:22:15,9.3077,2.3158,3363,46,3222,95.0,Benin,27.740205183483766,1.367826345524829
,,,Bhutan,2021-01-13 05:22:15,27.5142,90.4336,831,1,481,349.0,Bhutan,107.69661436058537,0.12033694344163658
,,,Bolivia,2021-01-13 05:22:15,-16.2902,-63.5887,176761,9454,139672,27635.0,Bolivia,1514.2684902093536,5.3484648763018985
,,,Bosnia and Herzegovina,2021-01-13 05:22:15,43.9159,17.6791,116200,4373,82822,29005.0,Bosnia and Herzegovina,3541.8028752002174,3.7633390705679854
,,,Botswana,2021-01-13 05:22:15,-22.3285,24.6849,16768,59,13310,3399.0,Botswana,713.0388561101365,0.35186068702290074
,,Acre,Brazil,2021-01-13 05:22:15,-9.0238,-70.812,43432,827,38970,3635.0,"Acre, Brazil",4924.625964498518,1.9041259900534169
,,Alagoas,Brazil,2021-01-13 05:22:15,-9.5713,-36.782,109319,2577,103446,3296.0,"Alagoas, Brazil",3275.616003921666,2.357321234186189
,,Amapa,Brazil,2021-01-13 05:22:15,0.902,-52.003,71689,981,54715,15993.0,"Amapa, Brazil",8476.572338012915,1.3684107743168408
,,Amazonas,Brazil,2021-01-13 05:22:15,-3.4168,-65.8561,218070,5810,181460,30800.0,"Amazonas, Brazil",5261.5489515627205,2.6642821112486814
,,Bahia,Brazil,2021-01-13 05:22:15,-12.5797,-41.7007,515861,9480,499577,6804.0,"Bahia, Brazil",3468.4245290681188,1.8377043428365396
,,Ceara,Brazil,2021-01-13 05:22:15,-5.4984,-39.3206,345235,10162,276146,58927.0,"Ceara, Brazil",3780.4648624332813,2.9435022520891567
,,Distrito Federal,Brazil,2021-01-13 05:22:15,-15.7998,-47.8645,260797,4375,248948,7474.0,"Distrito Federal, Brazil",8649.214597176768,1.6775499718171605
,,Espirito Santo,Brazil,2021-01-13 05:22:15,-19.1834,-40.3089,267323,5382,243995,17946.0,"Espirito Santo, Brazil",6652.059771316238,2.0132947782270887
,,Goias,Brazil,2021-01-13 05:22:15,-15.827,-49.8362,320782,6988,309487,4307.0,"Goias, Brazil",4570.615845253745,2.1784264703131724
,,Maranhao,Brazil,2021-01-13 05:22:15,-4.9609,-45.2744,202314,4575,191545,6194.0,"Maranhao, Brazil",2859.4886830457067,2.261336338562828
,,Mato Grosso,Brazil,2021-01-13 05:22:15,-12.6819,-56.9211,191315,4635,178504,8176.0,"Mato Grosso, Brazil",5490.511315076687,2.4227060084154406
,,Mato Grosso do Sul,Brazil,2021-01-13 05:22:15,-20.7722,-54.7852,145048,2587,129646,12815.0,"Mato Grosso do Sul, Brazil",5219.457744659383,1.7835475153052782
,,Minas Gerais,Brazil,2021-01-13 05:22:15,-18.5122,-44.555,602833,12750,538004,52079.0,"Minas Gerais, Brazil",2847.744115381932,2.115013610734648
,,Para,Brazil,2021-01-13 05:22:15,-1.9981,-54.9306,303512,7339,283711,12462.0,"Para, Brazil",3528.0339747281864,2.4180263053849598
,,Paraiba,Brazil,2021-01-13 05:22:15,-7.24,-36.782,173518,3836,130673,39009.0,"Paraiba, Brazil",4318.380180616491,2.2107216542376014
,,Parana,Brazil,2021-01-13 05:22:15,-25.2521,-52.0215,486349,8885,350073,127391.0,"Parana, Brazil",4253.549318053234,1.8268774069649572
,,Pernambuco,Brazil,2021-01-13 05:22:15,-8.8137,-36.9541,234238,9889,198249,26100.0,"Pernambuco, Brazil",2450.939205118388,4.221774434549475
,,Piaui,Brazil,2021-01-13 05:22:15,-7.7183,-42.7289,148032,2915,144740,377.0,"Piaui, Brazil",4522.50943793388,1.9691688283614357
,,Rio Grande do Norte,Brazil,2021-01-13 05:22:15,-5.4026,-36.9541,125338,3115,88210,34013.0,"Rio Grande do Norte, Brazil",3574.087650665711,2.4852798034115757
,,Rio Grande do Sul,Brazil,2021-01-13 05:22:15,-30.0346,-51.2177,485757,9619,457266,18872.0,"Rio Grande do Sul, Brazil",4269.550811053543,1.9802082111014356
,,Rio de Janeiro,Brazil,2021-01-13 05:22:15,-22.9068,-43.1729,465150,26976,428991,9183.0,"Rio de Janeiro, Brazil",2694.1878696037397,5.799419542083199
,,Rondonia,Brazil,2021-01-13 05:22:15,-11.5057,-63.5806,103798,1950,85353,16495.0,"Rondonia, Brazil",5840.453516015135,1.8786489142372684
,,Roraima,Brazil,2021-01-13 05:22:15,-2.7376,-62.0751,69888,795,67408,1685.0,"Roraima, Brazil",11537.223426400842,1.1375343406593406
,,Santa Catarina,Brazil,2021-01-13 05:22:15,-27.2423,-50.2189,526024,5707,494693,25624.0,"Santa Catarina, Brazil",7341.794341995883,1.0849314860158472
,,Sao Paulo,Brazil,2021-01-13 05:22:15,-23.5505,-46.6333,1561844,48662,1370112,143070.0,"Sao Paulo, Brazil",3401.298663654816,3.1156760854477143
,,Sergipe,Brazil,2021-01-13 05:22:15,-10.5741,-37.3857,124276,2595,107105,14576.0,"Sergipe, Brazil",5406.3695242868125,2.088094241848788
,,Tocantins,Brazil,2021-01-13 05:22:15,-10.1753,-48.2982,93895,1278,83918,8699.0,"Tocantins, Brazil",5969.675738429084,1.3610948399808296
,,,Brunei,2021-01-13 05:22:15,4.5353,114.7277,174,3,153,18.0,Brunei,39.77297403556253,1.7241379310344829
,,,Bulgaria,2021-01-13 05:22:15,42.7339,25.4858,209881,8279,140548,61054.0,Bulgaria,3020.546323673858,3.9446162349140703
,,,Burkina Faso,2021-01-13 05:22:15,12.2383,-1.5616,8463,92,6028,2343.0,Burkina Faso,40.48647298284987,1.0870849580527
