FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2021-03-10 05:24:35,33.93911,67.709953,55876,2451,49409.0,4016.0,Afghanistan,143.53552852406426,4.386498675638915
,,,Albania,2021-03-10 05:24:35,41.1533,20.1683,114209,1969,76784.0,35456.0,Albania,3968.621863923832,1.724032256652278
,,,Algeria,2021-03-10 05:24:35,28.0339,1.6596,114543,3022,79319.0,32202.0,Algeria,261.20929438326016,2.6383105034790426
,,,Andorra,2021-03-10 05:24:35,42.5063,1.5218,11089,112,10685.0,292.0,Andorra,14351.905778813176,1.0100099197402832
,,,Angola,2021-03-10 05:24:35,-11.2027,17.8739,21114,516,19677.0,921.0,Angola,64.24215855600033,2.443876101165104
,,,Antigua and Barbuda,2021-03-10 05:24:35,17.0608,-61.7964,862,22,455.0,385.0,Antigua and Barbuda,880.2385426027286,2.5522041763341066
,,,Argentina,2021-03-10 05:24:35,-38.4161,-63.6167,2162001,53252,1956591.0,152158.0,Argentina,4783.634984303954,2.463088592465961
,,,Armenia,2021-03-10 05:24:35,40.0691,45.0382,175198,3232,165096.0,6870.0,Armenia,5912.391663972538,1.8447699174648116
,,Australian Capital Territory,Australia,2021-03-10 05:24:35,-35.4735,149.0124,123,3,115.0,5.0,"Australian Capital Territory, Australia",28.73160476524177,2.4390243902439024
,,New South Wales,Australia,2021-03-10 05:24:35,-33.8688,151.2093,5220,54,0.0,5166.0,"New South Wales, Australia",64.30155210643015,1.0344827586206895
,,Northern Territory,Australia,2021-03-10 05:24:35,-12.4634,130.8456,105,0,105.0,0.0,"Northern Territory, Australia",42.75244299674267,0.0
,,Queensland,Australia,2021-03-10 05:24:35,-27.4698,153.0251,1367,6,1321.0,40.0,"Queensland, Australia",26.722705502883397,0.4389173372348208
,,South Australia,Australia,2021-03-10 05:24:35,-34.9285,138.6007,621,4,613.0,4.0,"South Australia, Australia",35.35439795046968,0.644122383252818
,,Tasmania,Australia,2021-03-10 05:24:35,-42.8821,147.3272,234,13,221.0,0.0,"Tasmania, Australia",43.69747899159664,5.5555555555555545
,,Victoria,Australia,2021-03-10 05:24:35,-37.8136,144.9631,20483,820,19658.0,5.0,"Victoria, Australia",308.9488529238752,4.003319826197334
,,Western Australia,Australia,2021-03-10 05:24:35,-31.9505,115.8605,921,9,903.0,9.0,"Western Australia, Australia",35.01102410096556,0.977198697068404
,,,Austria,2021-03-10 05:24:35,47.5162,14.5501,479391,8757,447041.0,23593.0,Austria,5322.781577544857,1.826692616256876
,,,Azerbaijan,2021-03-10 05:24:35,40.1431,47.5769,237260,3250,229915.0,4095.0,Azerbaijan,2340.032596340432,1.3698052769114053
,,,Bahamas,2021-03-10 05:24:35,25.025885,-78.035889,8642,185,7483.0,974.0,Bahamas,2197.595410529742,2.1407081694052303
,,,Bahrain,2021-03-10 05:24:35,26.0275,50.55,127800,474,121106.0,6220.0,Bahrain,7510.65331517769,0.3708920187793428
,,,Bangladesh,2021-03-10 05:24:35,23.685,90.3563,552087,8489,505349.0,38249.0,Bangladesh,335.2292600428286,1.5376199765616652
,,,Barbados,2021-03-10 05:24:35,13.1939,-59.5432,3333,37,2915.0,381.0,Barbados,1159.824756151456,1.11011101110111
,,,Belarus,2021-03-10 05:24:35,53.7098,27.9534,297514,2055,288049.0,7410.0,Belarus,3148.522523470205,0.6907237978716968
,,Antwerp,Belgium,2021-03-10 05:24:35,51.2195,4.4024,99832,0,0.0,99832.0,"Antwerp, Belgium",5373.129829826489,0.0
,,Brussels,Belgium,2021-03-10 05:24:35,50.8503,4.3517,98011,0,0.0,98011.0,"Brussels, Belgium",8109.854684404845,0.0
,,East Flanders,Belgium,2021-03-10 05:24:35,51.0362,3.7373,86385,0,0.0,86385.0,"East Flanders, Belgium",5701.7393324638415,0.0
,,Flemish Brabant,Belgium,2021-03-10 05:24:35,50.9167,4.5833,61144,0,0.0,61144.0,"Flemish Brabant, Belgium",5334.61295177438,0.0
,,Hainaut,Belgium,2021-03-10 05:24:35,50.5257,4.0621,119076,0,0.0,119076.0,"Hainaut, Belgium",8858.23301030098,0.0
,,Liege,Belgium,2021-03-10 05:24:35,50.4496,5.8492,106648,0,0.0,106648.0,"Liege, Belgium",9634.035295648026,0.0
,,Limburg,Belgium,2021-03-10 05:24:35,50.9739,5.3420000000000005,39581,0,0.0,39581.0,"Limburg, Belgium",4528.469832320422,0.0
,,Luxembourg,Belgium,2021-03-10 05:24:35,50.0547,5.4677,22367,0,0.0,22367.0,"Luxembourg, Belgium",7858.051279168628,0.0
,,Namur,Belgium,2021-03-10 05:24:35,50.331,4.8221,41574,0,0.0,41574.0,"Namur, Belgium",8410.25641025641,0.0
,,Unknown,Belgium,2021-03-10 05:24:35,,,14738,22327,0.0,-7589.0,"Unknown, Belgium",,151.49273985615415
,,Walloon Brabant,Belgium,2021-03-10 05:24:35,50.4,4.35,30684,0,0.0,30684.0,"Walloon Brabant, Belgium",7602.595645678011,0.0
,,West Flanders,Belgium,2021-03-10 05:24:35,51.0536,3.1458,71131,0,0.0,71131.0,"West Flanders, Belgium",5948.422640651082,0.0
,,,Belize,2021-03-10 05:24:35,17.1899,-88.4976,12345,316,11957.0,72.0,Belize,3104.715294212328,2.5597407857432155
,,,Benin,2021-03-10 05:24:35,9.3077,2.3158,6338,81,5383.0,874.0,Benin,52.27993471689566,1.2780056800252446
,,,Bhutan,2021-03-10 05:24:35,27.5142,90.4336,868,1,866.0,1.0,Bhutan,112.4917704753166,0.1152073732718894
,,,Bolivia,2021-03-10 05:24:35,-16.2902,-63.5887,255621,11858,199842.0,43921.0,Bolivia,2189.84292765828,4.638898994996499
,,,Bosnia and Herzegovina,2021-03-10 05:24:35,43.9159,17.6791,138542,5345,119135.0,14062.0,Bosnia and Herzegovina,4222.7922025472335,3.858035830289732
,,,Botswana,2021-03-10 05:24:35,-22.3285,24.6849,32912,413,27765.0,4734.0,Botswana,1399.5428692925104,1.2548614487117158
,,Acre,Brazil,2021-03-10 05:24:35,-9.0238,-70.812,60721,1071,51502.0,8148.0,"Acre, Brazil",6884.974516262537,1.7638049439238483
,,Alagoas,Brazil,2021-03-10 05:24:35,-9.5713,-36.782,136759,3118,129847.0,3794.0,"Alagoas, Brazil",4097.823517232348,2.279923076360605
,,Amapa,Brazil,2021-03-10 05:24:35,0.902,-52.003,86346,1164,67216.0,17966.0,"Amapa, Brazil",10209.629302934383,1.348064762698909
,,Amazonas,Brazil,2021-03-10 05:24:35,-3.4168,-65.8561,326174,11341,277007.0,37826.0,"Amazonas, Brazil",7869.86044722804,3.4769785451936697
,,Bahia,Brazil,2021-03-10 05:24:35,-12.5797,-41.7007,720068,12735,688301.0,19032.0,"Bahia, Brazil",4841.423394668375,1.7685829671642124
,,Ceara,Brazil,2021-03-10 05:24:35,-5.4984,-39.3206,450373,11860,326269.0,112244.0,"Ceara, Brazil",4931.76908913831,2.6333727821161568
,,Distrito Federal,Brazil,2021-03-10 05:24:35,-15.7998,-47.8645,309547,5002,288137.0,16408.0,"Distrito Federal, Brazil",10265.986307021463,1.6159097003039926
,,Espirito Santo,Brazil,2021-03-10 05:24:35,-19.1834,-40.3089,337456,6601,318677.0,12178.0,"Espirito Santo, Brazil",8397.247831983377,1.956106870229008
,,Goias,Brazil,2021-03-10 05:24:35,-15.827,-49.8362,418016,9012,398836.0,10168.0,"Goias, Brazil",5956.040404915455,2.1558983388195667
,,Maranhao,Brazil,2021-03-10 05:24:35,-4.9609,-45.2744,224369,5344,207575.0,11450.0,"Maranhao, Brazil",3171.212156975207,2.38179071083795
,,Mato Grosso,Brazil,2021-03-10 05:24:35,-12.6819,-56.9211,262827,6003,246377.0,10447.0,"Mato Grosso, Brazil",7542.820047605573,2.284011916583913
,,Mato Grosso do Sul,Brazil,2021-03-10 05:24:35,-20.7722,-54.7852,189155,3491,175429.0,10235.0,"Mato Grosso do Sul, Brazil",6806.619392828895,1.845576379159948
,,Minas Gerais,Brazil,2021-03-10 05:24:35,-18.5122,-44.555,928402,19605,844760.0,64037.0,"Minas Gerais, Brazil",4385.711021474963,2.1116929950603294
,,Para,Brazil,2021-03-10 05:24:35,-1.9981,-54.9306,374931,9008,351951.0,13972.0,"Para, Brazil",4358.210898346074,2.40257540720826
,,Paraiba,Brazil,2021-03-10 05:24:35,-7.24,-36.782,231406,4747,170191.0,56468.0,"Paraiba, Brazil",5759.0514187331555,2.0513729116790405
,,Parana,Brazil,2021-03-10 05:24:35,-25.2521,-52.0215,733223,12816,523028.0,197379.0,"Parana, Brazil",6412.679355012441,1.7478993430375207
,,Pernambuco,Brazil,2021-03-10 05:24:35,-8.8137,-36.9541,309976,11224,265200.0,33552.0,"Pernambuco, Brazil",3243.4204998581677,3.6209254910057553
,,Piaui,Brazil,2021-03-10 05:24:35,-7.7183,-42.7289,180475,3504,177114.0,-143.0,"Piaui, Brazil",5513.671981808778,1.9415431500207785
,,Rio Grande do Norte,Brazil,2021-03-10 05:24:35,-5.4026,-36.9541,175703,3777,127103.0,44823.0,"Rio Grande do Norte, Brazil",5010.275594671349,2.149650262090004
,,Rio Grande do Sul,Brazil,2021-03-10 05:24:35,-30.0346,-51.2177,703211,13837,646665.0,42709.0,"Rio Grande do Sul, Brazil",6180.858115048827,1.9676882187565323
,,Rio de Janeiro,Brazil,2021-03-10 05:24:35,-22.9068,-43.1729,597136,33824,558354.0,4958.0,"Rio de Janeiro, Brazil",3458.661867577553,5.664371265507356
,,Rondonia,Brazil,2021-03-10 05:24:35,-11.5057,-63.5806,159484,3180,139757.0,16547.0,"Rondonia, Brazil",8973.765280141793,1.9939304256226331
