FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2021-02-26 05:22:40,33.93911,67.709953,55680,2438,49281,3961.0,Afghanistan,143.0320393052455,4.378591954022989
,,,Albania,2021-02-26 05:22:40,41.1533,20.1683,104313,1736,67158,35419.0,Albania,3624.7480714434637,1.6642221007928062
,,,Algeria,2021-02-26 05:22:40,28.0339,1.6596,112622,2973,77683,31966.0,Algeria,256.8285547962907,2.6398039459430658
,,,Andorra,2021-02-26 05:22:40,42.5063,1.5218,10799,110,10356,333.0,Andorra,13976.574128001035,1.018612834521715
,,,Angola,2021-02-26 05:22:40,-11.2027,17.8739,20695,502,19238,955.0,Angola,62.967295221958274,2.425706692437787
,,,Antigua and Barbuda,2021-02-26 05:22:40,17.0608,-61.7964,701,14,271,416.0,Antigua and Barbuda,715.832039866024,1.9971469329529243
,,,Argentina,2021-02-26 05:22:40,-38.4161,-63.6167,2093645,51795,1886732,155118.0,Argentina,4632.390765181446,2.473915109772669
,,,Armenia,2021-02-26 05:22:40,40.0691,45.0382,171227,3179,162984,5064.0,Armenia,5778.382672445038,1.856599718502339
,,Australian Capital Territory,Australia,2021-02-26 05:22:40,-35.4735,149.0124,118,3,115,0.0,"Australian Capital Territory, Australia",27.563653352020555,2.5423728813559316
,,New South Wales,Australia,2021-02-26 05:22:40,-33.8688,151.2093,5166,54,0,5112.0,"New South Wales, Australia",63.63636363636363,1.0452961672473868
,,Northern Territory,Australia,2021-02-26 05:22:40,-12.4634,130.8456,104,0,103,1.0,"Northern Territory, Australia",42.34527687296417,0.0
,,Queensland,Australia,2021-02-26 05:22:40,-27.4698,153.0251,1328,6,1310,12.0,"Queensland, Australia",25.960316684586054,0.4518072289156626
,,South Australia,Australia,2021-02-26 05:22:40,-34.9285,138.6007,613,4,606,3.0,"South Australia, Australia",34.89894676914318,0.6525285481239804
,,Tasmania,Australia,2021-02-26 05:22:40,-42.8821,147.3272,234,13,221,0.0,"Tasmania, Australia",43.69747899159664,5.5555555555555545
,,Victoria,Australia,2021-02-26 05:22:40,-37.8136,144.9631,20481,820,19644,17.0,"Victoria, Australia",308.9186865563583,4.003710756310727
,,Western Australia,Australia,2021-02-26 05:22:40,-31.9505,115.8605,913,9,901,3.0,"Western Australia, Australia",34.70691097088117,0.9857612267250822
,,,Austria,2021-02-26 05:22:40,47.5162,14.5501,452767,8493,425786,18488.0,Austria,5027.169568306982,1.8757992521539777
,,,Azerbaijan,2021-02-26 05:22:40,40.1431,47.5769,233770,3209,228299,2262.0,Azerbaijan,2305.6116498630317,1.372716772896437
,,,Bahamas,2021-02-26 05:22:40,25.025885,-78.035889,8496,179,7274,1043.0,Bahamas,2160.4687118561314,2.1068738229755177
,,,Bahrain,2021-02-26 05:22:40,26.0275,50.55,120495,439,113132,6924.0,Bahrain,7081.347192584788,0.3643304701439894
,,,Bangladesh,2021-02-26 05:22:40,23.685,90.3563,544954,8384,494755,41815.0,Bangladesh,330.8980761680308,1.538478477082469
,,,Barbados,2021-02-26 05:22:40,13.1939,-59.5432,2949,32,2171,746.0,Barbados,1026.1995817253655,1.0851135978297728
,,,Belarus,2021-02-26 05:22:40,53.7098,27.9534,282898,1948,273146,7804.0,Belarus,2993.844742918565,0.6885874060615487
,,Antwerp,Belgium,2021-02-26 05:22:40,51.2195,4.4024,96025,0,0,96025.0,"Antwerp, Belgium",5168.230546408853,0.0
,,Brussels,Belgium,2021-02-26 05:22:40,50.8503,4.3517,94305,0,0,94305.0,"Brussels, Belgium",7803.204191496861,0.0
,,East Flanders,Belgium,2021-02-26 05:22:40,51.0362,3.7373,82346,0,0,82346.0,"East Flanders, Belgium",5435.149934260203,0.0
