FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2020-12-16 05:28:04,33.93911,67.709953,48952,1995,38336,8621.0,Afghanistan,125.74900122252836,4.0754208203954905
,,,Albania,2020-12-16 05:28:04,41.1533,20.1683,50000,1028,25876,23096.0,Albania,1737.4383209396067,2.056
,,,Algeria,2020-12-16 05:28:04,28.0339,1.6596,93065,2623,61307,29135.0,Algeria,212.2298436550301,2.81846021597808
,,,Andorra,2020-12-16 05:28:04,42.5063,1.5218,7382,79,6706,597.0,Andorra,9554.131883776612,1.0701706854510973
,,,Angola,2020-12-16 05:28:04,-11.2027,17.8739,16362,372,8990,7000.0,Angola,49.783565326005366,2.2735606894022737
,,,Antigua and Barbuda,2020-12-16 05:28:04,17.0608,-61.7964,148,5,138,5.0,Antigua and Barbuda,151.1314435095172,3.3783783783783785
,,,Argentina,2020-12-16 05:28:04,-38.4161,-63.6167,1510203,41204,1344300,124699.0,Argentina,3341.4692704586096,2.72837492707934
,,,Armenia,2020-12-16 05:28:04,40.0691,45.0382,149120,2529,127452,19139.0,Armenia,5032.339666728986,1.6959495708154506
,,Australian Capital Territory,Australia,2020-12-16 05:28:04,-35.4735,149.0124,117,3,114,0.0,"Australian Capital Territory, Australia",27.330063069376315,2.5641025641025643
,,New South Wales,Australia,2020-12-16 05:28:04,-33.8688,151.2093,4657,53,0,1412.0,"New South Wales, Australia",57.36634639073664,1.1380717199914108
,,Northern Territory,Australia,2020-12-16 05:28:04,-12.4634,130.8456,66,0,58,8.0,"Northern Territory, Australia",26.872964169381103,0.0
,,Queensland,Australia,2020-12-16 05:28:04,-27.4698,153.0251,1229,6,1204,19.0,"Queensland, Australia",24.025021991985135,0.4882017900732303
,,South Australia,Australia,2020-12-16 05:28:04,-34.9285,138.6007,563,4,559,0.0,"South Australia, Australia",32.052376885852546,0.7104795737122558
,,Tasmania,Australia,2020-12-16 05:28:04,-42.8821,147.3272,234,13,217,4.0,"Tasmania, Australia",43.69747899159664,5.5555555555555545
,,Victoria,Australia,2020-12-16 05:28:04,-37.8136,144.9631,20352,820,19525,7.0,"Victoria, Australia",306.9729558515212,4.029088050314464
,,Western Australia,Australia,2020-12-16 05:28:04,-31.9505,115.8605,842,9,821,12.0,"Western Australia, Australia",32.007906941382195,1.0688836104513064
,,,Austria,2020-12-16 05:28:04,47.5162,14.5501,327679,4648,287750,35281.0,Austria,3638.290548942974,1.4184613600505374
,,,Azerbaijan,2020-12-16 05:28:04,40.1431,47.5769,183259,2007,119005,62247.0,Azerbaijan,1807.4350230664725,1.0951713149149565
,,,Bahamas,2020-12-16 05:28:04,25.025885,-78.035889,7698,164,6081,1453.0,Bahamas,1957.543331434616,2.1304234866199008
,,,Bahrain,2020-12-16 05:28:04,26.0275,50.55,89444,348,87490,1606.0,Bahrain,5256.517019739854,0.3890702562497205
,,,Bangladesh,2020-12-16 05:28:04,23.685,90.3563,494209,7129,426729,60351.0,Bangladesh,300.08552524603243,1.442507117434122
,,,Barbados,2020-12-16 05:28:04,13.1939,-59.5432,297,7,273,17.0,Barbados,103.35072084517924,2.356902356902357
,,,Belarus,2020-12-16 05:28:04,53.7098,27.9534,164059,1282,141443,21334.0,Belarus,1736.1988231747025,0.7814261942350008
,,Antwerp,Belgium,2020-12-16 05:28:04,51.2195,4.4024,73332,0,0,73332.0,"Antwerp, Belgium",3946.8542820021253,0.0
,,Brussels,Belgium,2020-12-16 05:28:04,50.8503,4.3517,78849,0,0,78849.0,"Brussels, Belgium",6524.3078022940035,0.0
