FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2020-12-27 05:22:55,33.93911,67.709953,50886,2149,40784,7953.0,Afghanistan,130.71710402454602,4.2231655072122
,,,Albania,2020-12-27 05:22:55,41.1533,20.1683,55755,1143,31181,23431.0,Albania,1937.4174716797559,2.050040355125101
,,,Algeria,2020-12-27 05:22:55,28.0339,1.6596,97857,2722,65505,29630.0,Algeria,223.15774792403457,2.7816099001604377
,,,Andorra,2020-12-27 05:22:55,42.5063,1.5218,7806,83,7252,471.0,Andorra,10102.892642205396,1.0632846528311557
,,,Angola,2020-12-27 05:22:55,-11.2027,17.8739,17149,399,9976,6774.0,Angola,52.17811769806053,2.3266662779170804
,,,Antigua and Barbuda,2020-12-27 05:22:55,17.0608,-61.7964,155,5,146,4.0,Antigua and Barbuda,158.27955232415653,3.2258064516129035
,,,Argentina,2020-12-27 05:22:55,-38.4161,-63.6167,1578267,42501,1402227,133539.0,Argentina,3492.0674115194433,2.6928903664589066
,,,Armenia,2020-12-27 05:22:55,40.0691,45.0382,157349,2752,138669,15928.0,Armenia,5310.0430138153115,1.7489783856268548
,,Australian Capital Territory,Australia,2020-12-27 05:22:55,-35.4735,149.0124,118,3,114,1.0,"Australian Capital Territory, Australia",27.563653352020555,2.5423728813559316
,,New South Wales,Australia,2020-12-27 05:22:55,-33.8688,151.2093,4858,53,0,1611.0,"New South Wales, Australia",59.84232569598423,1.0909839440098803
,,Northern Territory,Australia,2020-12-27 05:22:55,-12.4634,130.8456,73,0,62,11.0,"Northern Territory, Australia",29.723127035830625,0.0
,,Queensland,Australia,2020-12-27 05:22:55,-27.4698,153.0251,1241,6,1217,18.0,"Queensland, Australia",24.25960316684586,0.48348106365834
,,South Australia,Australia,2020-12-27 05:22:55,-34.9285,138.6007,569,4,562,3.0,"South Australia, Australia",32.39396527184742,0.70298769771529
,,Tasmania,Australia,2020-12-27 05:22:55,-42.8821,147.3272,234,13,221,0.0,"Tasmania, Australia",43.69747899159664,5.5555555555555545
,,Victoria,Australia,2020-12-27 05:22:55,-37.8136,144.9631,20362,820,19528,14.0,"Victoria, Australia",307.12378768910537,4.027109321284746
,,Western Australia,Australia,2020-12-27 05:22:55,-31.9505,115.8605,853,9,832,12.0,"Western Australia, Australia",32.42606249524823,1.0550996483001172
,,,Austria,2020-12-27 05:22:55,47.5162,14.5501,350484,5843,320753,23888.0,Austria,3891.499378219933,1.6671231782335283
,,,Azerbaijan,2020-12-27 05:22:55,40.1431,47.5769,213192,2454,164500,46238.0,Azerbaijan,2102.656281206311,1.1510750872453002
,,,Bahamas,2020-12-27 05:22:55,25.025885,-78.035889,7788,169,6166,1453.0,Bahamas,1980.4296525347872,2.1700051361068313
,,,Bahrain,2020-12-27 05:22:55,26.0275,50.55,91518,351,89326,1841.0,Bahrain,5378.403521896963,0.383531108634367
,,,Bangladesh,2020-12-27 05:22:55,23.685,90.3563,508099,7428,450488,50183.0,Bangladesh,308.5195844106113,1.4619198227117156
,,,Barbados,2020-12-27 05:22:55,13.1939,-59.5432,352,7,296,49.0,Barbados,122.48974322391615,1.9886363636363635
,,,Belarus,2020-12-27 05:22:55,53.7098,27.9534,184922,1376,164538,19008.0,Belarus,1956.987173999063,0.7440975113831778
