FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2021-01-09 05:22:18,33.93911,67.709953,53332,2257,43440,7635.0,Afghanistan,137.00044396960044,4.231980799519988
,,,Albania,2021-01-09 05:22:18,41.1533,20.1683,62378,1230,36971,24177.0,Albania,2167.5585516714154,1.97184904934432
,,,Algeria,2021-01-09 05:22:18,28.0339,1.6596,101657,2798,68802,30057.0,Algeria,231.8234483042969,2.752392850467749
,,,Andorra,2021-01-09 05:22:18,42.5063,1.5218,8489,84,7724,681.0,Andorra,10986.863392221576,0.9895158440334549
,,,Angola,2021-01-09 05:22:18,-11.2027,17.8739,18066,415,12712,4939.0,Angola,54.968212393326795,2.297132735525296
,,,Antigua and Barbuda,2021-01-09 05:22:18,17.0608,-61.7964,167,5,150,12.0,Antigua and Barbuda,170.53345314925252,2.9940119760479043
,,,Argentina,2021-01-09 05:22:18,-38.4161,-63.6167,1703352,44273,1494896,164183.0,Argentina,3768.829994890895,2.5991691676177324
,,,Armenia,2021-01-09 05:22:18,40.0691,45.0382,161415,2908,147961,10546.0,Armenia,5447.257962077919,1.8015673884087602
,,Australian Capital Territory,Australia,2021-01-09 05:22:18,-35.4735,149.0124,118,3,115,0.0,"Australian Capital Territory, Australia",27.563653352020555,2.5423728813559316
,,New South Wales,Australia,2021-01-09 05:22:18,-33.8688,151.2093,5001,54,0,1733.0,"New South Wales, Australia",61.60384331116038,1.0797840431913617
,,Northern Territory,Australia,2021-01-09 05:22:18,-12.4634,130.8456,90,0,71,19.0,"Northern Territory, Australia",36.64495114006515,0.0
,,Queensland,Australia,2021-01-09 05:22:18,-27.4698,153.0251,1274,6,1240,28.0,"Queensland, Australia",24.90470139771284,0.4709576138147567
,,South Australia,Australia,2021-01-09 05:22:18,-34.9285,138.6007,587,4,568,15.0,"South Australia, Australia",33.418730429832046,0.6814310051107325
,,Tasmania,Australia,2021-01-09 05:22:18,-42.8821,147.3272,234,13,221,0.0,"Tasmania, Australia",43.69747899159664,5.5555555555555545
,,Victoria,Australia,2021-01-09 05:22:18,-37.8136,144.9631,20404,820,19544,40.0,"Victoria, Australia",307.7572814069594,4.018819839247207
,,Western Australia,Australia,2021-01-09 05:22:18,-31.9505,115.8605,874,9,847,18.0,"Western Australia, Australia",33.224359461719764,1.0297482837528604
,,,Austria,2021-01-09 05:22:18,47.5162,14.5501,376793,6641,349215,20937.0,Austria,4183.613874578078,1.762506203671512
,,,Azerbaijan,2021-01-09 05:22:18,40.1431,47.5769,223417,2869,205406,15142.0,Azerbaijan,2203.5027504703294,1.2841457901592088
,,,Bahamas,2021-01-09 05:22:18,25.025885,-78.035889,7969,175,6313,1481.0,Bahamas,2026.4565871917976,2.196009536955704
,,,Bahrain,2021-01-09 05:22:18,26.0275,50.55,95030,354,91875,2801.0,Bahrain,5584.799566051142,0.3725139429653794
,,,Bangladesh,2021-01-09 05:22:18,23.685,90.3563,520690,7734,465279,47677.0,Bangladesh,316.1648859902524,1.4853367646776392
,,,Barbados,2021-01-09 05:22:18,13.1939,-59.5432,780,7,335,438.0,Barbados,271.42613555299596,0.8974358974358975
,,,Belarus,2021-01-09 05:22:18,53.7098,27.9534,208601,1498,190966,16137.0,Belarus,2207.5766078853712,0.7181173628122588
,,Antwerp,Belgium,2021-01-09 05:22:18,51.2195,4.4024,81508,0,0,81508.0,"Antwerp, Belgium",4386.900654795031,0.0
,,Brussels,Belgium,2021-01-09 05:22:18,50.8503,4.3517,82979,0,0,82979.0,"Brussels, Belgium",6866.0418918002015,0.0
,,East Flanders,Belgium,2021-01-09 05:22:18,51.0362,3.7373,66989,0,0,66989.0,"East Flanders, Belgium",4421.529387537425,0.0
,,Flemish Brabant,Belgium,2021-01-09 05:22:18,50.9167,4.5833,50254,0,0,50254.0,"Flemish Brabant, Belgium",4384.496259297228,0.0
,,Hainaut,Belgium,2021-01-09 05:22:18,50.5257,4.0621,103476,0,0,103476.0,"Hainaut, Belgium",7697.726821306595,0.0
,,Liege,Belgium,2021-01-09 05:22:18,50.4496,5.8492,98011,0,0,98011.0,"Liege, Belgium",8853.812855016116,0.0
,,Limburg,Belgium,2021-01-09 05:22:18,50.9739,5.3420000000000005,30274,0,0,30274.0,"Limburg, Belgium",3463.654170022699,0.0
,,Luxembourg,Belgium,2021-01-09 05:22:18,50.0547,5.4677,18797,0,0,18797.0,"Luxembourg, Belgium",6603.826614858172,0.0
,,Namur,Belgium,2021-01-09 05:22:18,50.331,4.8221,35953,0,0,35953.0,"Namur, Belgium",7273.150255398776,0.0
,,Unknown,Belgium,2021-01-09 05:22:18,,,11006,19992,0,-8986.0,"Unknown, Belgium",,181.64637470470646
,,Walloon Brabant,Belgium,2021-01-09 05:22:18,50.4,4.35,25602,0,0,25602.0,"Walloon Brabant, Belgium",6343.425033263216,0.0
,,West Flanders,Belgium,2021-01-09 05:22:18,51.0536,3.1458,55854,0,0,55854.0,"West Flanders, Belgium",4670.863592117719,0.0
,,,Belize,2021-01-09 05:22:18,17.1899,-88.4976,11202,271,10362,569.0,Belize,2817.255627846617,2.4192108552044282
,,,Benin,2021-01-09 05:22:18,9.3077,2.3158,3304,44,3185,75.0,Benin,27.25353491710685,1.3317191283292975
,,,Bhutan,2021-01-09 05:22:18,27.5142,90.4336,771,1,459,305.0,Bhutan,99.92068552588607,0.0
,,,Bolivia,2021-01-09 05:22:18,-16.2902,-63.5887,171154,9328,136882,24944.0,Bolivia,1466.2346851018704,5.450062516797738
,,,Bosnia and Herzegovina,2021-01-09 05:22:18,43.9159,17.6791,114920,4285,80868,29767.0,Bosnia and Herzegovina,3502.7881791567033,3.7286808214410025
,,,Botswana,2021-01-09 05:22:18,-22.3285,24.6849,16050,48,12927,3075.0,Botswana,682.5067772285123,0.29906542056074764
,,Acre,Brazil,2021-01-09 05:22:18,-9.0238,-70.812,42814,823,37712,4279.0,"Acre, Brazil",4854.552773163556,1.9222684168729856
,,Alagoas,Brazil,2021-01-09 05:22:18,-9.5713,-36.782,107628,2545,102092,2991.0,"Alagoas, Brazil",3224.947166275589,2.3646263054223806
,,Amapa,Brazil,2021-01-09 05:22:18,0.902,-52.003,70344,962,53850,15532.0,"Amapa, Brazil",8317.538318921737,1.367565108609121
,,Amazonas,Brazil,2021-01-09 05:22:18,-3.4168,-65.8561,208798,5546,177124,26128.0,"Amazonas, Brazil",5037.836006733586,2.6561557103037385
,,Bahia,Brazil,2021-01-09 05:22:18,-12.5797,-41.7007,508695,9364,493064,6267.0,"Bahia, Brazil",3420.2434683263646,1.8407886847718182
,,Ceara,Brazil,2021-01-09 05:22:18,-5.4984,-39.3206,342941,10122,274636,58183.0,"Ceara, Brazil",3755.344621454175,2.9515281054175495
,,Distrito Federal,Brazil,2021-01-09 05:22:18,-15.7998,-47.8645,257355,4345,246609,6401.0,"Distrito Federal, Brazil",8535.06222332476,1.6883293505080532
,,Espirito Santo,Brazil,2021-01-09 05:22:18,-19.1834,-40.3089,260836,5285,240711,14840.0,"Espirito Santo, Brazil",6490.637403108009,2.0261773681547024
