FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2020-12-23 05:22:03,33.93911,67.709953,50190,2096,39585,8509.0,Afghanistan,128.92920353323046,4.176130703327357
,,,Albania,2020-12-23 05:22:03,41.1533,20.1683,53814,1111,29249,23454.0,Albania,1869.9701160608802,2.064518526777418
,,,Algeria,2020-12-23 05:22:03,28.0339,1.6596,96069,2687,64020,29362.0,Algeria,219.0803078503743,2.7969480269389706
,,,Andorra,2020-12-23 05:22:03,42.5063,1.5218,7633,82,7073,478.0,Andorra,9878.98789878988,1.0742827197694222
,,,Angola,2020-12-23 05:22:03,-11.2027,17.8739,16802,393,9729,6680.0,Angola,51.12232395841232,2.3390072610403525
,,,Antigua and Barbuda,2020-12-23 05:22:03,17.0608,-61.7964,153,5,144,4.0,Antigua and Barbuda,156.23723551997386,3.2679738562091503
,,,Argentina,2020-12-23 05:22:03,-38.4161,-63.6167,1555279,42254,1379726,133299.0,Argentina,3441.204252335345,2.716811581716206
,,,Armenia,2020-12-23 05:22:03,40.0691,45.0382,154602,2673,134586,17343.0,Armenia,5217.340243801198,1.7289556409360811
,,Australian Capital Territory,Australia,2020-12-23 05:22:03,-35.4735,149.0124,118,3,114,1.0,"Australian Capital Territory, Australia",27.563653352020555,2.5423728813559316
,,New South Wales,Australia,2020-12-23 05:22:03,-33.8688,151.2093,4805,53,0,1560.0,"New South Wales, Australia",59.18945553091895,1.1030176899063475
,,Northern Territory,Australia,2020-12-23 05:22:03,-12.4634,130.8456,71,0,62,9.0,"Northern Territory, Australia",28.90879478827361,0.0
,,Queensland,Australia,2020-12-23 05:22:03,-27.4698,153.0251,1236,6,1215,15.0,"Queensland, Australia",24.16186101065389,0.4854368932038835
,,South Australia,Australia,2020-12-23 05:22:03,-34.9285,138.6007,566,4,559,3.0,"South Australia, Australia",32.22317107884999,0.7067137809187279
,,Tasmania,Australia,2020-12-23 05:22:03,-42.8821,147.3272,234,13,221,0.0,"Tasmania, Australia",43.69747899159664,5.5555555555555545
,,Victoria,Australia,2020-12-23 05:22:03,-37.8136,144.9631,20361,820,19527,14.0,"Victoria, Australia",307.10870450534696,4.027307106723638
,,Western Australia,Australia,2020-12-23 05:22:03,-31.9505,115.8605,846,9,828,9.0,"Western Australia, Australia",32.15996350642439,1.0638297872340423
