FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2021-02-16 05:24:38,33.93911,67.709953,55514,2427,48433,4654.0,Afghanistan,142.60561476277655,4.371870158878841
,,,Albania,2021-02-16 05:24:38,41.1533,20.1683,93850,1567,57736,34547.0,Albania,3261.171728403641,1.6696856686201385
,,,Algeria,2021-02-16 05:24:38,28.0339,1.6596,110894,2943,76168,31783.0,Algeria,252.88794157073986,2.6538856926434247
,,,Andorra,2021-02-16 05:24:38,42.5063,1.5218,10538,107,9965,466.0,Andorra,13638.77564227011,1.0153729360409944
,,,Angola,2021-02-16 05:24:38,-11.2027,17.8739,20381,493,18884,1004.0,Angola,62.01190837974059,2.4189195819635936
,,,Antigua and Barbuda,2021-02-16 05:24:38,17.0608,-61.7964,443,9,205,229.0,Antigua and Barbuda,452.37317212646025,2.031602708803612
,,,Argentina,2021-02-16 05:24:38,-38.4161,-63.6167,2029057,50327,1833442,145288.0,Argentina,4489.483608169852,2.480314747195372
,,,Armenia,2021-02-16 05:24:38,40.0691,45.0382,169255,3147,161105,5003.0,Armenia,5711.833760006804,1.8593246876015481
,,Australian Capital Territory,Australia,2021-02-16 05:24:38,-35.4735,149.0124,118,3,115,0.0,"Australian Capital Territory, Australia",27.563653352020555,2.5423728813559316
,,New South Wales,Australia,2021-02-16 05:24:38,-33.8688,151.2093,5139,54,0,1823.0,"New South Wales, Australia",63.30376940133039,1.0507880910683012
,,Northern Territory,Australia,2021-02-16 05:24:38,-12.4634,130.8456,103,0,99,4.0,"Northern Territory, Australia",41.93811074918568,0.0
,,Queensland,Australia,2021-02-16 05:24:38,-27.4698,153.0251,1320,6,1305,9.0,"Queensland, Australia",25.80392923467892,0.4545454545454545
,,South Australia,Australia,2021-02-16 05:24:38,-34.9285,138.6007,606,4,599,3.0,"South Australia, Australia",34.50042698548249,0.6600660066006601
,,Tasmania,Australia,2021-02-16 05:24:38,-42.8821,147.3272,234,13,221,0.0,"Tasmania, Australia",43.69747899159664,5.5555555555555545
,,Victoria,Australia,2021-02-16 05:24:38,-37.8136,144.9631,20475,820,19630,25.0,"Victoria, Australia",308.82818745380774,4.004884004884005
,,Western Australia,Australia,2021-02-16 05:24:38,-31.9505,115.8605,910,9,897,4.0,"Western Australia, Australia",34.59286854709952,0.989010989010989
,,,Austria,2021-02-16 05:24:38,47.5162,14.5501,434712,8221,412457,14034.0,Austria,4826.701012613254,1.8911371206683965
,,,Azerbaijan,2021-02-16 05:24:38,40.1431,47.5769,232197,3183,226760,2254.0,Azerbaijan,2290.09756710975,1.3708187444282225
,,,Bahamas,2021-02-16 05:24:38,25.025885,-78.035889,8311,178,6931,1202.0,Bahamas,2113.424607372447,2.1417398628323907
,,,Bahrain,2021-02-16 05:24:38,26.0275,50.55,113590,406,105784,7400.0,Bahrain,6675.548592105116,0.3574258297385333
,,,Bangladesh,2021-02-16 05:24:38,23.685,90.3563,541038,8285,487870,44883.0,Bangladesh,328.52026654322947,1.5313157301335583
,,,Barbados,2021-02-16 05:24:38,13.1939,-59.5432,2268,24,1639,605.0,Barbados,789.2236864540961,1.058201058201058
,,,Belarus,2021-02-16 05:24:38,53.7098,27.9534,269787,1858,259029,8900.0,Belarus,2855.0940326823493,0.6886914491802792
,,Antwerp,Belgium,2021-02-16 05:24:38,51.2195,4.4024,92524,0,0,92524.0,"Antwerp, Belgium",4979.80070893968,0.0
,,Brussels,Belgium,2021-02-16 05:24:38,50.8503,4.3517,91527,0,0,91527.0,"Brussels, Belgium",7573.340438313273,0.0
,,East Flanders,Belgium,2021-02-16 05:24:38,51.0362,3.7373,78040,0,0,78040.0,"East Flanders, Belgium",5150.9375181510495,0.0
,,Flemish Brabant,Belgium,2021-02-16 05:24:38,50.9167,4.5833,56646,0,0,56646.0,"Flemish Brabant, Belgium",4942.1772416952035,0.0
,,Hainaut,Belgium,2021-02-16 05:24:38,50.5257,4.0621,112898,0,0,112898.0,"Hainaut, Belgium",8398.642802890256,0.0
,,Liege,Belgium,2021-02-16 05:24:38,50.4496,5.8492,103636,0,0,103636.0,"Liege, Belgium",9361.94660846691,0.0
,,Limburg,Belgium,2021-02-16 05:24:38,50.9739,5.3420000000000005,36639,0,0,36639.0,"Limburg, Belgium",4191.875045764077,0.0
