FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2021-02-18 05:22:58,33.93911,67.709953,55540,2428,48626,4486.0,Afghanistan,142.67240414894638,4.371624054735326
,,,Albania,2021-02-18 05:22:58,41.1533,20.1683,95726,1600,59684,34442.0,Albania,3326.360414205296,1.6714372270856404
,,,Algeria,2021-02-18 05:22:58,28.0339,1.6596,111247,2947,76489,31811.0,Algeria,253.6929395271169,2.649060199376163
,,,Andorra,2021-02-18 05:22:58,42.5063,1.5218,10583,107,10066,410.0,Andorra,13697.01676049958,1.0110554663138998
,,,Angola,2021-02-18 05:22:58,-11.2027,17.8739,20400,496,18951,953.0,Angola,62.06971841159454,2.431372549019608
,,,Antigua and Barbuda,2021-02-18 05:22:58,17.0608,-61.7964,525,10,213,302.0,Antigua and Barbuda,536.1081610979495,1.9047619047619049
,,,Argentina,2021-02-18 05:22:58,-38.4161,-63.6167,2039124,50616,1842878,145630.0,Argentina,4511.757813124886,2.482242374666769
,,,Armenia,2021-02-18 05:22:58,40.0691,45.0382,169597,3155,161476,4966.0,Armenia,5723.3752042531905,1.86029234007677
,,Australian Capital Territory,Australia,2021-02-18 05:22:58,-35.4735,149.0124,118,3,115,0.0,"Australian Capital Territory, Australia",27.563653352020555,2.5423728813559316
,,New South Wales,Australia,2021-02-18 05:22:58,-33.8688,151.2093,5143,54,0,1826.0,"New South Wales, Australia",63.3530426213353,1.049970834143496
,,Northern Territory,Australia,2021-02-18 05:22:58,-12.4634,130.8456,103,0,99,4.0,"Northern Territory, Australia",41.93811074918568,0.0
,,Queensland,Australia,2021-02-18 05:22:58,-27.4698,153.0251,1320,6,1306,8.0,"Queensland, Australia",25.80392923467892,0.4545454545454545
,,South Australia,Australia,2021-02-18 05:22:58,-34.9285,138.6007,608,4,601,3.0,"South Australia, Australia",34.614289780814126,0.6578947368421053
,,Tasmania,Australia,2021-02-18 05:22:58,-42.8821,147.3272,234,13,221,0.0,"Tasmania, Australia",43.69747899159664,5.5555555555555545
,,Victoria,Australia,2021-02-18 05:22:58,-37.8136,144.9631,20476,820,19631,25.0,"Victoria, Australia",308.8432706375661,4.004688415706194
,,Western Australia,Australia,2021-02-18 05:22:58,-31.9505,115.8605,910,9,898,3.0,"Western Australia, Australia",34.59286854709952,0.989010989010989
,,,Austria,2021-02-18 05:22:58,47.5162,14.5501,437874,8290,415221,14363.0,Austria,4861.809379996447,1.8932386942362416
,,,Azerbaijan,2021-02-18 05:22:58,40.1431,47.5769,232491,3187,227116,2188.0,Azerbaijan,2292.9972113115714,1.3708057516204928
,,,Bahamas,2021-02-18 05:22:58,25.025885,-78.035889,8383,179,7071,1133.0,Bahamas,2131.733664252584,2.135273768340689
,,,Bahrain,2021-02-18 05:22:58,26.0275,50.55,115057,410,107016,7631.0,Bahrain,6761.762429455395,0.3563451158990761
,,,Bangladesh,2021-02-18 05:22:58,23.685,90.3563,541877,8314,489254,44309.0,Bangladesh,329.02971043373213,1.5342965285479917
,,,Barbados,2021-02-18 05:22:58,13.1939,-59.5432,2457,28,1698,731.0,Barbados,854.9923269919373,1.1396011396011396
,,,Belarus,2021-02-18 05:22:58,53.7098,27.9534,272273,1876,261568,8829.0,Belarus,2881.4028013229736,0.6890143348771272
,,Antwerp,Belgium,2021-02-18 05:22:58,51.2195,4.4024,93129,0,0,93129.0,"Antwerp, Belgium",5012.362848805104,0.0
,,Brussels,Belgium,2021-02-18 05:22:58,50.8503,4.3517,92027,0,0,92027.0,"Brussels, Belgium",7614.712604113055,0.0
,,East Flanders,Belgium,2021-02-18 05:22:58,51.0362,3.7373,78822,0,0,78822.0,"East Flanders, Belgium",5202.552499432367,0.0
,,Flemish Brabant,Belgium,2021-02-18 05:22:58,50.9167,4.5833,57041,0,0,57041.0,"Flemish Brabant, Belgium",4976.639692891574,0.0
,,Hainaut,Belgium,2021-02-18 05:22:58,50.5257,4.0621,113334,0,0,113334.0,"Hainaut, Belgium",8431.077463044201,0.0
,,Liege,Belgium,2021-02-18 05:22:58,50.4496,5.8492,103915,0,0,103915.0,"Liege, Belgium",9387.150042638068,0.0
,,Limburg,Belgium,2021-02-18 05:22:58,50.9739,5.3420000000000005,36940,0,0,36940.0,"Limburg, Belgium",4226.312513729223,0.0
,,Luxembourg,Belgium,2021-02-18 05:22:58,50.0547,5.4677,21052,0,0,21052.0,"Luxembourg, Belgium",7396.060961642507,0.0
,,Namur,Belgium,2021-02-18 05:22:58,50.331,4.8221,39069,0,0,39069.0,"Namur, Belgium",7903.504779244424,0.0
,,Unknown,Belgium,2021-02-18 05:22:58,,,13466,21793,0,-8327.0,"Unknown, Belgium",,161.8372196643398
,,Walloon Brabant,Belgium,2021-02-18 05:22:58,50.4,4.35,28842,0,0,28842.0,"Walloon Brabant, Belgium",7146.202047081386,0.0
,,West Flanders,Belgium,2021-02-18 05:22:58,51.0536,3.1458,66245,0,0,66245.0,"West Flanders, Belgium",5539.824518563367,0.0
,,,Belize,2021-02-18 05:22:58,17.1899,-88.4976,12195,314,11708,173.0,Belize,3066.9909285475364,2.574825748257483
,,,Benin,2021-02-18 05:22:58,9.3077,2.3158,5143,65,4119,959.0,Benin,42.4227996606176,1.2638537818393931
,,,Bhutan,2021-02-18 05:22:58,27.5142,90.4336,866,1,856,9.0,Bhutan,112.2325728474933,0.11547344110854504
,,,Bolivia,2021-02-18 05:22:58,-16.2902,-63.5887,238495,11303,181338,45854.0,Bolivia,2043.1286515265235,4.739302710748653
,,,Bosnia and Herzegovina,2021-02-18 05:22:58,43.9159,17.6791,126781,4949,109274,12558.0,Bosnia and Herzegovina,3864.3142024161684,3.9035817669840114
,,,Botswana,2021-02-18 05:22:58,-22.3285,24.6849,25802,226,21893,3683.0,Botswana,1097.198745548291,0.8759010929385319
,,Acre,Brazil,2021-02-18 05:22:58,-9.0238,-70.812,53892,940,45648,7304.0,"Acre, Brazil",6110.654413307103,1.7442291991390189
