FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2021-01-06 05:22:16,33.93911,67.709953,53105,2244,42666,8195.0,Afghanistan,136.4173212518869,4.22559081065813
,,,Albania,2021-01-06 05:22:16,41.1533,20.1683,60283,1210,35551,23522.0,Albania,2094.759886024046,2.007199376275235
,,,Algeria,2021-01-06 05:22:16,28.0339,1.6596,100873,2782,68185,29906.0,Algeria,230.0355774890007,2.7579233293349064
,,,Andorra,2021-01-06 05:22:16,42.5063,1.5218,8308,84,7585,639.0,Andorra,10752.60467223193,1.0110736639383726
,,,Angola,2021-01-06 05:22:16,-11.2027,17.8739,17756,410,11376,5970.0,Angola,54.02499608413101,2.309078621311106
,,,Antigua and Barbuda,2021-01-06 05:22:16,17.0608,-61.7964,160,5,148,7.0,Antigua and Barbuda,163.3853443346132,3.125
,,,Argentina,2021-01-06 05:22:16,-38.4161,-63.6167,1662730,43785,1466616,152329.0,Argentina,3678.949916050785,2.6333199016075968
,,,Armenia,2021-01-06 05:22:16,40.0691,45.0382,160544,2878,145759,11907.0,Armenia,5417.864400853932,1.7926549730914891
,,Australian Capital Territory,Australia,2021-01-06 05:22:16,-35.4735,149.0124,118,3,115,0.0,"Australian Capital Territory, Australia",27.563653352020555,2.5423728813559316
,,New South Wales,Australia,2021-01-06 05:22:16,-33.8688,151.2093,4978,54,0,1714.0,"New South Wales, Australia",61.32052229613205,1.0847730012053034
,,Northern Territory,Australia,2021-01-06 05:22:16,-12.4634,130.8456,87,0,70,17.0,"Northern Territory, Australia",35.42345276872964,0.0
,,Queensland,Australia,2021-01-06 05:22:16,-27.4698,153.0251,1263,6,1233,24.0,"Queensland, Australia",24.68966865409051,0.4750593824228028
,,South Australia,Australia,2021-01-06 05:22:16,-34.9285,138.6007,582,4,567,11.0,"South Australia, Australia",33.134073441502984,0.6872852233676976
,,Tasmania,Australia,2021-01-06 05:22:16,-42.8821,147.3272,234,13,221,0.0,"Tasmania, Australia",43.69747899159664,5.5555555555555545
,,Victoria,Australia,2021-01-06 05:22:16,-37.8136,144.9631,20402,820,19541,41.0,"Victoria, Australia",307.7271150394425,4.019213802568377
