FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2020-11-23 05:25:26,33.93911,67.709953,44706,1690,35934,7085.0,Afghanistan,114.84178069648537,3.773542701203418
,,,Albania,2020-11-23 05:25:26,41.1533,20.1683,32761,699,15842,16220.0,Albania,1138.4043366460492,2.133634504441257
,,,Algeria,2020-11-23 05:25:26,28.0339,1.6596,74862,2272,48794,23796.0,Algeria,170.71885838610496,3.0349175816836316
,,,Andorra,2020-11-23 05:25:26,42.5063,1.5218,6256,76,5358,822.0,Andorra,8096.809680968096,1.2148337595907928
,,,Angola,2020-11-23 05:25:26,-11.2027,17.8739,14493,337,7346,6810.0,Angola,44.09688377153135,2.325260470572
,,,Antigua and Barbuda,2020-11-23 05:25:26,17.0608,-61.7964,139,4,128,7.0,Antigua and Barbuda,141.94101789069518,2.8776978417266186
,,,Argentina,2020-11-23 05:25:26,-38.4161,-63.6167,1370366,37002,1195492,137872.0,Argentina,3032.0664693960234,2.700154557249669
,,,Armenia,2020-11-23 05:25:26,40.0691,45.0382,126224,1952,94090,30182.0,Armenia,4259.67034665504,1.5464570921536316
,,Australian Capital Territory,Australia,2020-11-23 05:25:26,-35.4735,149.0124,115,3,111,1.0,"Australian Capital Territory, Australia",26.86288250408783,2.608695652173913
,,New South Wales,Australia,2020-11-23 05:25:26,-33.8688,151.2093,4542,53,0,1314.0,"New South Wales, Australia",55.94974131559498,1.1668868339938354
,,Northern Territory,Australia,2020-11-23 05:25:26,-12.4634,130.8456,46,0,39,7.0,"Northern Territory, Australia",18.72964169381107,0.0
,,Queensland,Australia,2020-11-23 05:25:26,-27.4698,153.0251,1196,6,1172,18.0,"Queensland, Australia",23.379923761118174,0.5016722408026756
,,South Australia,Australia,2020-11-23 05:25:26,-34.9285,138.6007,556,4,514,38.0,"South Australia, Australia",31.653857102191854,0.7194244604316546
,,Tasmania,Australia,2020-11-23 05:25:26,-42.8821,147.3272,230,13,217,0.0,"Tasmania, Australia",42.95051353874883,5.652173913043479
,,Victoria,Australia,2020-11-23 05:25:26,-37.8136,144.9631,20345,819,19525,1.0,"Victoria, Australia",306.8673735652121,4.02555910543131
,,Western Australia,Australia,2020-11-23 05:25:26,-31.9505,115.8605,804,9,774,21.0,"Western Australia, Australia",30.563369573481324,1.1194029850746268
,,,Austria,2020-11-23 05:25:26,47.5162,14.5501,247188,2388,169260,75540.0,Austria,2744.5816308402914,0.966066313898733
,,,Azerbaijan,2020-11-23 05:25:26,40.1431,47.5769,93094,1131,63841,28122.0,Azerbaijan,918.1614874977499,1.2149010677379852
,,,Bahamas,2020-11-23 05:25:26,25.025885,-78.035889,7413,163,5652,1598.0,Bahamas,1885.069981284075,2.1988398758937
,,,Bahrain,2020-11-23 05:25:26,26.0275,50.55,85705,338,83829,1538.0,Bahrain,5036.780456786416,0.394376057406219
