FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2021-01-17 05:22:17,33.93911,67.709953,53938,2336,45465,6137.0,Afghanistan,138.55715043186657,4.330898438948422
,,,Albania,2021-01-17 05:22:17,41.1533,20.1683,67216,1270,40090,25856.0,Albania,2335.6730836055317,1.8894310878362293
,,,Algeria,2021-01-17 05:22:17,28.0339,1.6596,103611,2831,70373,30407.0,Algeria,236.27944265772652,2.732335369796643
,,,Andorra,2021-01-17 05:22:17,42.5063,1.5218,9038,91,8116,831.0,Andorra,11697.405034621108,1.0068599247621155
,,,Angola,2021-01-17 05:22:17,-11.2027,17.8739,18765,431,16225,2109.0,Angola,57.09501303890057,2.296829203304024
,,,Antigua and Barbuda,2021-01-17 05:22:17,17.0608,-61.7964,187,6,156,25.0,Antigua and Barbuda,190.95662119107917,3.2085561497326203
,,,Argentina,2021-01-17 05:22:17,-38.4161,-63.6167,1791979,45295,1573104,173580.0,Argentina,3964.925749589392,2.527652388783574
,,,Armenia,2021-01-17 05:22:17,40.0691,45.0382,164235,2987,152615,8633.0,Armenia,5542.424256741115,1.8187353487380888
,,Australian Capital Territory,Australia,2021-01-17 05:22:17,-35.4735,149.0124,118,3,115,0.0,"Australian Capital Territory, Australia",27.563653352020555,2.5423728813559316
,,New South Wales,Australia,2021-01-17 05:22:17,-33.8688,151.2093,5066,54,0,1783.0,"New South Wales, Australia",62.40453313624045,1.0659297275957362
,,Northern Territory,Australia,2021-01-17 05:22:17,-12.4634,130.8456,93,0,79,14.0,"Northern Territory, Australia",37.866449511400646,0.0
,,Queensland,Australia,2021-01-17 05:22:17,-27.4698,153.0251,1293,6,1253,34.0,"Queensland, Australia",25.276121591242298,0.4640371229698376
,,South Australia,Australia,2021-01-17 05:22:17,-34.9285,138.6007,593,4,578,11.0,"South Australia, Australia",33.76031881582693,0.6745362563237775
