FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2021-03-11 05:25:48,33.93911,67.709953,55894,2451,49499.0,3944.0,Afghanistan,143.58176732987414,4.385086055748381
,,,Albania,2021-03-11 05:25:48,41.1533,20.1683,114840,1986,77498.0,35356.0,Albania,3990.548335534088,1.729362591431557
,,,Algeria,2021-03-11 05:25:48,28.0339,1.6596,114681,3026,79428.0,32227.0,Algeria,261.5239961339118,2.638623660414541
,,,Andorra,2021-03-11 05:25:48,42.5063,1.5218,11130,112,10708.0,310.0,Andorra,14404.969908755582,1.0062893081761006
,,,Angola,2021-03-11 05:25:48,-11.2027,17.8739,21161,516,19761.0,884.0,Angola,64.38516231900742,2.438448088464628
,,,Antigua and Barbuda,2021-03-11 05:25:48,17.0608,-61.7964,882,23,489.0,370.0,Antigua and Barbuda,900.6617106445552,2.6077097505668934
,,,Argentina,2021-03-11 05:25:48,-38.4161,-63.6167,2169694,53359,1961640.0,154695.0,Argentina,4800.656486113736,2.4592868856161285
,,,Armenia,2021-03-11 05:25:48,40.0691,45.0382,175538,3237,165259.0,7042.0,Armenia,5923.865614392924,1.8440451640100717
,,Australian Capital Territory,Australia,2021-03-11 05:25:48,-35.4735,149.0124,123,3,115.0,5.0,"Australian Capital Territory, Australia",28.73160476524177,2.4390243902439024
,,New South Wales,Australia,2021-03-11 05:25:48,-33.8688,151.2093,5226,54,0.0,5172.0,"New South Wales, Australia",64.37546193643755,1.033295063145809
,,Northern Territory,Australia,2021-03-11 05:25:48,-12.4634,130.8456,105,0,105.0,0.0,"Northern Territory, Australia",42.75244299674267,0.0
,,Queensland,Australia,2021-03-11 05:25:48,-27.4698,153.0251,1373,6,1321.0,46.0,"Queensland, Australia",26.839996090313754,0.43699927166788055
,,South Australia,Australia,2021-03-11 05:25:48,-34.9285,138.6007,624,4,617.0,3.0,"South Australia, Australia",35.525192143467116,0.6410256410256411
,,Tasmania,Australia,2021-03-11 05:25:48,-42.8821,147.3272,234,13,221.0,0.0,"Tasmania, Australia",43.69747899159664,5.5555555555555545
,,Victoria,Australia,2021-03-11 05:25:48,-37.8136,144.9631,20483,820,19661.0,2.0,"Victoria, Australia",308.9488529238752,4.003319826197334
,,Western Australia,Australia,2021-03-11 05:25:48,-31.9505,115.8605,922,9,905.0,8.0,"Western Australia, Australia",35.04903824222611,0.9761388286334056
,,,Austria,2021-03-11 05:25:48,47.5162,14.5501,481919,8776,449053.0,24090.0,Austria,5350.850506306627,1.8210529155314483
,,,Azerbaijan,2021-03-11 05:25:48,40.1431,47.5769,237775,3257,230116.0,4402.0,Azerbaijan,2345.111905061309,1.3697823572705288
,,,Bahamas,2021-03-11 05:25:48,25.025885,-78.035889,8642,185,7483.0,974.0,Bahamas,2197.595410529742,2.1407081694052303
,,,Bahrain,2021-03-11 05:25:48,26.0275,50.55,128428,476,121776.0,6176.0,Bahrain,7547.560124895465,0.3706356869218551
,,,Bangladesh,2021-03-11 05:25:48,23.685,90.3563,553105,8496,506613.0,37996.0,Bangladesh,335.8473933926876,1.5360555409913126
,,,Barbados,2021-03-11 05:25:48,13.1939,-59.5432,3353,37,3002.0,314.0,Barbados,1166.7844006528144,1.103489412466448
,,,Belarus,2021-03-11 05:25:48,53.7098,27.9534,298123,2063,288613.0,7447.0,Belarus,3154.9674309931897,0.6919962565786605
