FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2021-01-25 05:22:16,33.93911,67.709953,54595,2378,47298,4919.0,Afghanistan,140.2448668439274,4.35571022987453
,,,Albania,2021-01-25 05:22:16,41.1533,20.1683,72274,1315,43890,27069.0,Albania,2511.432344151783,1.8194648144560976
,,,Algeria,2021-01-25 05:22:16,28.0339,1.6596,105596,2863,71945,30788.0,Algeria,240.80613088267933,2.7112769423084213
,,,Andorra,2021-01-25 05:22:16,42.5063,1.5218,9549,96,8652,801.0,Andorra,12358.765288293534,1.0053408733898836
,,,Angola,2021-01-25 05:22:16,-11.2027,17.8739,19399,459,17266,1674.0,Angola,59.024042522868726,2.366101345430177
,,,Antigua and Barbuda,2021-01-25 05:22:16,17.0608,-61.7964,198,6,163,29.0,Antigua and Barbuda,202.18936361408387,3.0303030303030303
,,,Argentina,2021-01-25 05:22:16,-38.4161,-63.6167,1867223,46827,1656149,164247.0,Argentina,4131.4103306598745,2.5078418592744414
,,,Armenia,2021-01-25 05:22:16,40.0691,45.0382,166036,3039,154708,8289.0,Armenia,5603.202447056156,1.8303259534076948
,,Australian Capital Territory,Australia,2021-01-25 05:22:16,-35.4735,149.0124,118,3,115,0.0,"Australian Capital Territory, Australia",27.563653352020555,2.5423728813559316
,,New South Wales,Australia,2021-01-25 05:22:16,-33.8688,151.2093,5090,54,0,1796.0,"New South Wales, Australia",62.700172456270025,1.0609037328094302
,,Northern Territory,Australia,2021-01-25 05:22:16,-12.4634,130.8456,98,0,90,8.0,"Northern Territory, Australia",39.90228013029316,0.0
,,Queensland,Australia,2021-01-25 05:22:16,-27.4698,153.0251,1305,6,1278,21.0,"Queensland, Australia",25.51070276610302,0.4597701149425287
,,South Australia,Australia,2021-01-25 05:22:16,-34.9285,138.6007,596,4,591,1.0,"South Australia, Australia",33.931113008824376,0.6711409395973155
