FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2020-12-15 05:26:38,33.93911,67.709953,48718,1969,38252,8497.0,Afghanistan,125.14789674699983,4.041627324602817
,,,Albania,2020-12-15 05:26:38,41.1533,20.1683,49191,1016,24820,23355.0,Albania,1709.326568906804,2.0654184708584897
,,,Algeria,2020-12-15 05:26:38,28.0339,1.6596,92597,2609,60888,29100.0,Algeria,211.1625942397767,2.817585882911973
,,,Andorra,2020-12-15 05:26:38,42.5063,1.5218,7382,79,6706,597.0,Andorra,9554.131883776612,1.0701706854510973
,,,Angola,2020-12-15 05:26:38,-11.2027,17.8739,16277,372,8924,6981.0,Angola,49.5249414992904,2.2854334336794246
,,,Antigua and Barbuda,2020-12-15 05:26:38,17.0608,-61.7964,148,5,138,5.0,Antigua and Barbuda,151.1314435095172,3.3783783783783785
,,,Argentina,2020-12-15 05:26:38,-38.4161,-63.6167,1503222,41041,1340120,122061.0,Argentina,3326.0231370731817,2.730202192357482
,,,Armenia,2020-12-15 05:26:38,40.0691,45.0382,148682,2503,125966,20213.0,Armenia,5017.558518834489,1.6834586567304717
,,Australian Capital Territory,Australia,2020-12-15 05:26:38,-35.4735,149.0124,117,3,114,0.0,"Australian Capital Territory, Australia",27.330063069376315,2.5641025641025643
,,New South Wales,Australia,2020-12-15 05:26:38,-33.8688,151.2093,4650,53,0,1406.0,"New South Wales, Australia",57.280118255728006,1.1397849462365592
,,Northern Territory,Australia,2020-12-15 05:26:38,-12.4634,130.8456,66,0,58,8.0,"Northern Territory, Australia",26.872964169381103,0.0
,,Queensland,Australia,2020-12-15 05:26:38,-27.4698,153.0251,1228,6,1204,18.0,"Queensland, Australia",24.00547356074675,0.488599348534202
,,South Australia,Australia,2020-12-15 05:26:38,-34.9285,138.6007,563,4,559,0.0,"South Australia, Australia",32.052376885852546,0.7104795737122558
,,Tasmania,Australia,2020-12-15 05:26:38,-42.8821,147.3272,234,13,217,4.0,"Tasmania, Australia",43.69747899159664,5.5555555555555545
,,Victoria,Australia,2020-12-15 05:26:38,-37.8136,144.9631,20352,820,19525,7.0,"Victoria, Australia",306.9729558515212,4.029088050314464
,,Western Australia,Australia,2020-12-15 05:26:38,-31.9505,115.8605,838,9,821,8.0,"Western Australia, Australia",31.855850376339998,1.0739856801909309
,,,Austria,2020-12-15 05:26:38,47.5162,14.5501,325051,4530,284174,36347.0,Austria,3609.1112986320836,1.393627461536805
,,,Azerbaijan,2020-12-15 05:26:38,40.1431,47.5769,178986,1966,114841,62179.0,Azerbaijan,1765.2915547862622,1.098409931503023
,,,Bahamas,2020-12-15 05:26:38,25.025885,-78.035889,7674,163,6070,1441.0,Bahamas,1951.4403124745706,2.1240552514985667
,,,Bahrain,2020-12-15 05:26:38,26.0275,50.55,89268,348,87332,1588.0,Bahrain,5246.173710010032,0.3898373437289958
,,,Bangladesh,2020-12-15 05:26:38,23.685,90.3563,492332,7089,423845,61398.0,Bangladesh,298.94580393199965,1.439882030824728
,,,Barbados,2020-12-15 05:26:38,13.1939,-59.5432,296,7,272,17.0,Barbados,103.00273862011127,2.3648648648648654
,,,Belarus,2020-12-15 05:26:38,53.7098,27.9534,162148,1273,139785,21090.0,Belarus,1715.9751478439566,0.7850852307768211
,,Antwerp,Belgium,2020-12-15 05:26:38,51.2195,4.4024,72928,0,0,72928.0,"Antwerp, Belgium",3925.110307612652,0.0
,,Brussels,Belgium,2020-12-15 05:26:38,50.8503,4.3517,78760,0,0,78760.0,"Brussels, Belgium",6516.943556781643,0.0
,,East Flanders,Belgium,2020-12-15 05:26:38,51.0362,3.7373,58994,0,0,58994.0,"East Flanders, Belgium",3893.828907557701,0.0
,,Flemish Brabant,Belgium,2020-12-15 05:26:38,50.9167,4.5833,46545,0,0,46545.0,"Flemish Brabant, Belgium",4060.8982048989033,0.0
,,Hainaut,Belgium,2020-12-15 05:26:38,50.5257,4.0621,97558,0,0,97558.0,"Hainaut, Belgium",7257.478383712444,0.0
,,Liege,Belgium,2020-12-15 05:26:38,50.4496,5.8492,94046,0,0,94046.0,"Liege, Belgium",8495.635018139246,0.0
,,Limburg,Belgium,2020-12-15 05:26:38,50.9739,5.3420000000000005,26446,0,0,26446.0,"Limburg, Belgium",3025.6919528446947,0.0
,,Luxembourg,Belgium,2020-12-15 05:26:38,50.0547,5.4677,17347,0,0,17347.0,"Luxembourg, Belgium",6094.407633555606,0.0
,,Namur,Belgium,2020-12-15 05:26:38,50.331,4.8221,33739,0,0,33739.0,"Namur, Belgium",6825.2667779295,0.0
,,Unknown,Belgium,2020-12-15 05:26:38,,,10039,18054,0,-8015.0,"Unknown, Belgium",,179.83862934555233
,,Walloon Brabant,Belgium,2020-12-15 05:26:38,50.4,4.35,24057,0,0,24057.0,"Walloon Brabant, Belgium",5960.619327599919,0.0
,,West Flanders,Belgium,2020-12-15 05:26:38,51.0536,3.1458,48752,0,0,48752.0,"West Flanders, Belgium",4076.9495800287013,0.0
,,,Belize,2020-12-15 05:26:38,17.1899,-88.4976,9377,197,4414,4766.0,Belize,2358.2758455916564,2.1008851445025063
,,,Benin,2020-12-15 05:26:38,9.3077,2.3158,3090,44,2972,74.0,Benin,25.48832412041773,1.4239482200647249
,,,Bhutan,2020-12-15 05:26:38,27.5142,90.4336,438,0,404,34.0,Bhutan,56.76428049330492,0.0
,,,Bolivia,2020-12-15 05:26:38,-16.2902,-63.5887,147345,9024,126439,11882.0,Bolivia,1262.268773597667,6.124401913875598
,,,Bosnia and Herzegovina,2020-12-15 05:26:38,43.9159,17.6791,101461,3391,66486,31584.0,Bosnia and Herzegovina,3092.554746305415,3.3421708833936186
,,,Botswana,2020-12-15 05:26:38,-22.3285,24.6849,12873,38,10456,2379.0,Botswana,547.4087067453356,0.2951914860560864
,,Acre,Brazil,2020-12-15 05:26:38,-9.0238,-70.812,38628,753,32639,5236.0,"Acre, Brazil",4379.914619558131,1.949363156259708
,,Alagoas,Brazil,2020-12-15 05:26:38,-9.5713,-36.782,98928,2380,94234,2314.0,"Alagoas, Brazil",2964.2618395335,2.405790069545528
,,Amapa,Brazil,2020-12-15 05:26:38,0.902,-52.003,63601,854,48648,14099.0,"Amapa, Brazil",7520.239887150878,1.3427461832361127
