FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2020-12-10 05:26:19,33.93911,67.709953,47851,1919,38032,7900.0,Afghanistan,122.92072760049037,4.0103655096027255
,,,Albania,2020-12-10 05:26:19,41.1533,20.1683,45188,951,23072,21165.0,Albania,1570.2272569323789,2.1045410285916617
,,,Algeria,2020-12-10 05:26:19,28.0339,1.6596,90014,2554,58146,29314.0,Algeria,205.2721984286668,2.837336414335548
,,,Andorra,2020-12-10 05:26:19,42.5063,1.5218,7162,78,6452,632.0,Andorra,9269.397527988092,1.0890812622172577
,,,Angola,2020-12-10 05:26:19,-11.2027,17.8739,15804,358,8579,6867.0,Angola,48.08577596945293,2.2652493039736776
,,,Antigua and Barbuda,2020-12-10 05:26:19,17.0608,-61.7964,146,4,138,4.0,Antigua and Barbuda,149.08912670533454,2.7397260273972597
,,,Argentina,2020-12-10 05:26:19,-38.4161,-63.6167,1475222,40222,1311488,123512.0,Argentina,3264.070446227753,2.7265048921450465
,,,Armenia,2020-12-10 05:26:19,40.0691,45.0382,144066,2393,120532,21141.0,Armenia,4861.782768421259,1.6610442436105677
,,Australian Capital Territory,Australia,2020-12-10 05:26:19,-35.4735,149.0124,117,3,114,0.0,"Australian Capital Territory, Australia",27.330063069376315,2.5641025641025643
,,New South Wales,Australia,2020-12-10 05:26:19,-33.8688,151.2093,4624,53,0,1380.0,"New South Wales, Australia",56.959842325696,1.1461937716262975
,,Northern Territory,Australia,2020-12-10 05:26:19,-12.4634,130.8456,61,0,52,9.0,"Northern Territory, Australia",24.837133550488602,0.0
,,Queensland,Australia,2020-12-10 05:26:19,-27.4698,153.0251,1225,6,1196,23.0,"Queensland, Australia",23.94682826703157,0.4897959183673469
,,South Australia,Australia,2020-12-10 05:26:19,-34.9285,138.6007,562,4,558,0.0,"South Australia, Australia",31.995445488186736,0.7117437722419929
,,Tasmania,Australia,2020-12-10 05:26:19,-42.8821,147.3272,234,13,217,4.0,"Tasmania, Australia",43.69747899159664,5.5555555555555545
,,Victoria,Australia,2020-12-10 05:26:19,-37.8136,144.9631,20345,820,19525,0.0,"Victoria, Australia",306.8673735652121,4.030474318014254
,,Western Australia,Australia,2020-12-10 05:26:19,-31.9505,115.8605,832,9,811,12.0,"Western Australia, Australia",31.627765528776703,1.0817307692307692
,,,Austria,2020-12-10 05:26:19,47.5162,14.5501,311002,4056,265815,41131.0,Austria,3453.1222241961273,1.3041716773525571
,,,Azerbaijan,2020-12-10 05:26:19,40.1431,47.5769,158555,1755,96330,60470.0,Azerbaijan,1563.7860082304526,1.1068714326259026
,,,Bahamas,2020-12-10 05:26:19,25.025885,-78.035889,7585,163,6032,1390.0,Bahamas,1928.8082838310684,2.148978246539222
