FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2021-02-05 05:22:38,33.93911,67.709953,55231,2407,47995,4829.0,Afghanistan,141.87863798254338,4.358059785265522
,,,Albania,2021-02-05 05:22:38,41.1533,20.1683,81993,1418,49543,31032.0,Albania,2849.1556049760234,1.7294159257497592
,,,Algeria,2021-02-05 05:22:38,28.0339,1.6596,108381,2904,74136,31341.0,Algeria,247.15717708242423,2.6794364325850477
,,,Andorra,2021-02-05 05:22:38,42.5063,1.5218,10137,103,9395,639.0,Andorra,13119.782566491944,1.0160797080003945
,,,Angola,2021-02-05 05:22:38,-11.2027,17.8739,19996,473,18381,1142.0,Angola,60.84049457638452,2.365473094618924
,,,Antigua and Barbuda,2021-02-05 05:22:38,17.0608,-61.7964,268,7,181,80.0,Antigua and Barbuda,273.6704517604771,2.611940298507463
,,,Argentina,2021-02-05 05:22:38,-38.4161,-63.6167,1961635,48700,1754705,158230.0,Argentina,4340.305953806261,2.4826229140487404
,,,Armenia,2021-02-05 05:22:38,40.0691,45.0382,167568,3107,159045,5416.0,Armenia,5654.902717773892,1.8541726343932012
,,Australian Capital Territory,Australia,2021-02-05 05:22:38,-35.4735,149.0124,118,3,115,0.0,"Australian Capital Territory, Australia",27.563653352020555,2.5423728813559316
,,New South Wales,Australia,2021-02-05 05:22:38,-33.8688,151.2093,5117,54,0,1805.0,"New South Wales, Australia",63.03276669130328,1.0553058432675395
,,Northern Territory,Australia,2021-02-05 05:22:38,-12.4634,130.8456,99,0,98,1.0,"Northern Territory, Australia",40.30944625407165,0.0
,,Queensland,Australia,2021-02-05 05:22:38,-27.4698,153.0251,1309,6,1293,10.0,"Queensland, Australia",25.58889649105659,0.4583651642475172
,,South Australia,Australia,2021-02-05 05:22:38,-34.9285,138.6007,602,4,596,2.0,"South Australia, Australia",34.272701394819244,0.6644518272425249
,,Tasmania,Australia,2021-02-05 05:22:38,-42.8821,147.3272,234,13,221,0.0,"Tasmania, Australia",43.69747899159664,5.5555555555555545
,,Victoria,Australia,2021-02-05 05:22:38,-37.8136,144.9631,20456,820,19612,24.0,"Victoria, Australia",308.5416069623976,4.0086038326163465
,,Western Australia,Australia,2021-02-05 05:22:38,-31.9505,115.8605,907,9,887,11.0,"Western Australia, Australia",34.47882612331787,0.9922822491730982
,,,Austria,2021-02-05 05:22:38,47.5162,14.5501,419801,7936,397910,13955.0,Austria,4661.140966423875,1.8904195082908328
,,,Azerbaijan,2021-02-05 05:22:38,40.1431,47.5769,230769,3148,224431,3190.0,Azerbaijan,2276.0135809866188,1.3641346974680308
,,,Bahamas,2021-02-05 05:22:38,25.025885,-78.035889,8247,176,6818,1253.0,Bahamas,2097.149890145659,2.1341093731053715
,,,Bahrain,2021-02-05 05:22:38,26.0275,50.55,105496,377,99939,5180.0,Bahrain,6199.873882143864,0.35735952074012284
,,,Bangladesh,2021-02-05 05:22:38,23.685,90.3563,537030,8175,481917,46938.0,Bangladesh,326.086594179541,1.5222613261828948
,,,Barbados,2021-02-05 05:22:38,13.1939,-59.5432,1641,15,1274,352.0,Barbados,571.0388313364954,0.9140767824497258
,,,Belarus,2021-02-05 05:22:38,53.7098,27.9534,253413,1755,241150,10508.0,Belarus,2681.8117407589393,0.6925453706005611
,,Antwerp,Belgium,2021-02-05 05:22:38,51.2195,4.4024,89704,0,0,89704.0,"Antwerp, Belgium",4828.023461963653,0.0
,,Brussels,Belgium,2021-02-05 05:22:38,50.8503,4.3517,89068,0,0,89068.0,"Brussels, Belgium",7369.872126909946,0.0
,,East Flanders,Belgium,2021-02-05 05:22:38,51.0362,3.7373,74976,0,0,74976.0,"East Flanders, Belgium",4948.701837018106,0.0
,,Flemish Brabant,Belgium,2021-02-05 05:22:38,50.9167,4.5833,55033,0,0,55033.0,"Flemish Brabant, Belgium",4801.448295417365,0.0
,,Hainaut,Belgium,2021-02-05 05:22:38,50.5257,4.0621,110350,0,0,110350.0,"Hainaut, Belgium",8209.093458687841,0.0
,,Liege,Belgium,2021-02-05 05:22:38,50.4496,5.8492,102237,0,0,102237.0,"Liege, Belgium",9235.568098053105,0.0
,,Limburg,Belgium,2021-02-05 05:22:38,50.9739,5.3420000000000005,35359,0,0,35359.0,"Limburg, Belgium",4045.429999267775,0.0
,,Luxembourg,Belgium,2021-02-05 05:22:38,50.0547,5.4677,20253,0,0,20253.0,"Luxembourg, Belgium",7115.353536773024,0.0
,,Namur,Belgium,2021-02-05 05:22:38,50.331,4.8221,37890,0,0,37890.0,"Namur, Belgium",7664.997724169321,0.0
,,Unknown,Belgium,2021-02-05 05:22:38,,,12817,21260,0,-8443.0,"Unknown, Belgium",,165.87344932511508
,,Walloon Brabant,Belgium,2021-02-05 05:22:38,50.4,4.35,27863,0,0,27863.0,"Walloon Brabant, Belgium",6903.634548152993,0.0
,,West Flanders,Belgium,2021-02-05 05:22:38,51.0536,3.1458,63297,0,0,63297.0,"West Flanders, Belgium",5293.294173922643,0.0
,,,Belize,2021-02-05 05:22:38,17.1899,-88.4976,12008,306,11452,250.0,Belize,3019.961219352097,2.5483011325782807
,,,Benin,2021-02-05 05:22:38,9.3077,2.3158,4119,54,3552,513.0,Benin,33.97618351197431,1.3109978150036417
