FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Afghanistan,2021-03-02 05:23:30,33.93911,67.709953,55733,2444,49344,3945.0,Afghanistan,143.16818690013017,4.385193691349829
,,,Albania,2021-03-02 05:23:30,41.1533,20.1683,107931,1816,70413,35702.0,Albania,3750.469108346653,1.6825564481011015
,,,Algeria,2021-03-02 05:23:30,28.0339,1.6596,113255,2987,78234,32034.0,Algeria,258.2720780438449,2.6374111518255265
,,,Andorra,2021-03-02 05:23:30,42.5063,1.5218,10889,110,10475,304.0,Andorra,14093.056364459975,1.0101937735329232
,,,Angola,2021-03-02 05:23:30,-11.2027,17.8739,20854,508,19400,946.0,Angola,63.45107390957805,2.435983504363671
,,,Antigua and Barbuda,2021-03-02 05:23:30,17.0608,-61.7964,769,14,307,448.0,Antigua and Barbuda,785.2708112082346,1.820546163849155
,,,Argentina,2021-03-02 05:23:30,-38.4161,-63.6167,2112023,52077,1911338,148608.0,Argentina,4673.053856337065,2.465740193170245
,,,Armenia,2021-03-02 05:23:30,40.0691,45.0382,172216,3195,163511,5510.0,Armenia,5811.758369403159,1.8552283179263247
,,Australian Capital Territory,Australia,2021-03-02 05:23:30,-35.4735,149.0124,118,3,115,0.0,"Australian Capital Territory, Australia",27.563653352020555,2.5423728813559316
,,New South Wales,Australia,2021-03-02 05:23:30,-33.8688,151.2093,5183,54,0,5129.0,"New South Wales, Australia",63.84577482138458,1.0418676442214934
,,Northern Territory,Australia,2021-03-02 05:23:30,-12.4634,130.8456,105,0,103,2.0,"Northern Territory, Australia",42.75244299674267,0.0
,,Queensland,Australia,2021-03-02 05:23:30,-27.4698,153.0251,1335,6,1313,16.0,"Queensland, Australia",26.09715570325481,0.44943820224719105
,,South Australia,Australia,2021-03-02 05:23:30,-34.9285,138.6007,617,4,610,3.0,"South Australia, Australia",35.126672359806435,0.6482982171799028
,,Tasmania,Australia,2021-03-02 05:23:30,-42.8821,147.3272,234,13,221,0.0,"Tasmania, Australia",43.69747899159664,5.5555555555555545
,,Victoria,Australia,2021-03-02 05:23:30,-37.8136,144.9631,20481,820,19651,10.0,"Victoria, Australia",308.9186865563583,4.003710756310727
,,Western Australia,Australia,2021-03-02 05:23:30,-31.9505,115.8605,913,9,901,3.0,"Western Australia, Australia",34.70691097088117,0.9857612267250822
,,,Austria,2021-03-02 05:23:30,47.5162,14.5501,460849,8574,432016,20259.0,Austria,5116.905755906911,1.8604792459135204
,,,Azerbaijan,2021-03-02 05:23:30,40.1431,47.5769,234662,3223,228839,2600.0,Azerbaijan,2314.409209822298,1.3734648132207177
,,,Bahamas,2021-03-02 05:23:30,25.025885,-78.035889,8519,179,7309,1031.0,Bahamas,2166.3174383595083,2.1011855851625776
,,,Bahrain,2021-03-02 05:23:30,26.0275,50.55,123039,452,115895,6692.0,Bahrain,7230.855033224944,0.3673631937840847
,,,Bangladesh,2021-03-02 05:23:30,23.685,90.3563,546801,8416,497797,40588.0,Bangladesh,332.0195813715569,1.5391339811009856
